,words,vectors,cluster,cluster_value,closeness_score,sentiment_coeff
362,rocks,"[ 0.05291395 -0.08930356  0.15157008  0.03737148 -0.08583444 -0.07686821
  0.05073526 -0.05005693 -0.15982111  0.00316268 -0.09822521 -0.06426501
 -0.13575189 -0.08180971 -0.16534314 -0.17174721  0.02487553 -0.05540135
 -0.05638759 -0.15793642 -0.1310799   0.09782936 -0.12195365  0.1267488
  0.05268673  0.11120001  0.16653666 -0.16074365 -0.10660457 -0.01602143
 -0.04862809  0.03223738 -0.1355842   0.09971336 -0.05794342 -0.04528169
  0.03023379  0.07949243 -0.12740012  0.08564799 -0.06515162  0.09912588
  0.14027987 -0.05283144  0.11389612 -0.14119746  0.15040085 -0.10274947
 -0.05853923  0.14601068 -0.01457586  0.0842661   0.04104519 -0.07323663
 -0.08835228  0.07900014  0.10577955 -0.0309966  -0.15554361  0.11934249
 -0.00708081  0.07324252  0.02455838 -0.13580696 -0.05624996  0.04273194
 -0.07782044 -0.0059219   0.08389361 -0.01330227  0.11882213 -0.11422398
  0.0756874   0.15088162 -0.11975723 -0.01521692  0.11404192 -0.08981111
 -0.04710029  0.13620375  0.1554607   0.01219722 -0.13854548 -0.09255942
  0.03376552  0.02633325 -0.07081585  0.09689354 -0.02886769  0.1576824
 -0.12824559  0.12680408 -0.12490087  0.07723655  0.15652128 -0.06313377
 -0.06243116  0.02488494 -0.13872218  0.16089024]",[1],-1,1.034165881784847,-1.034165881784847
363,antenna,"[ 0.08205262  0.10961086 -0.13196337 -0.04490989 -0.04390605 -0.07701547
  0.12409017  0.0098879  -0.16656493  0.06272028 -0.11862164  0.15074351
  0.00626495 -0.1545397  -0.12329931 -0.0797587  -0.16083308  0.0591037
  0.1502446   0.06090272 -0.01273553  0.01330631 -0.10801127 -0.06608509
  0.14637166  0.03992157 -0.16492152 -0.01849637  0.04003857  0.00184374
  0.12579408 -0.06003179 -0.11088679 -0.05923463  0.1166821  -0.06920649
 -0.08237342 -0.06643119  0.04399924 -0.1604313   0.15607382 -0.15828177
  0.11754013 -0.07549293 -0.12117717 -0.00508012  0.11021117  0.12945464
 -0.11973912 -0.07184845  0.06559931 -0.15319577  0.04992433  0.13399489
  0.06325388  0.15780085  0.00570489 -0.09752268 -0.1455067   0.14601889
  0.15228055  0.12776095  0.05165465 -0.05301783 -0.02672485 -0.00605987
  0.05668922 -0.02934236  0.09613653  0.16370569  0.08637913 -0.04612708
  0.11838382  0.100465    0.10345435 -0.08129725 -0.10513057  0.03075468
  0.07986726 -0.01703452 -0.12636752 -0.10361496 -0.08152881  0.04404171
  0.08272686 -0.12620558 -0.13148394 -0.04583547 -0.1231875  -0.02833925
  0.05987711 -0.15369058  0.15279403  0.01523184 -0.09438587  0.11968202
  0.06191946  0.01497729 -0.09506752 -0.1026583 ]",[0],1,1.0012449638577352,1.0012449638577352
364,performance,"[-0.05502002 -0.00512216  0.14676565 -0.14386824  0.12960134  0.08856378
 -0.10905895 -0.04172979 -0.0228517   0.09062626 -0.1399178   0.08637711
  0.06941098  0.06256177 -0.09942646 -0.03052209 -0.09534774  0.10283493
  0.10116406 -0.12311591 -0.00653015  0.15923733  0.07717589 -0.12371012
 -0.09682434  0.15102386  0.08720393  0.12303244  0.0984195   0.03513589
  0.02033201 -0.12807699  0.14088929 -0.10680151  0.1329922   0.01429608
  0.09814099 -0.10848982 -0.09175466  0.11884089  0.01970619 -0.11352821
 -0.10278029 -0.04824403  0.10234318  0.03834406  0.10776285  0.06382293
  0.11280452  0.02312073 -0.0400251  -0.10454283 -0.14607383 -0.09422451
  0.01266063  0.14933187  0.05062845  0.14227082  0.09537321 -0.02940901
  0.14609335  0.10578468 -0.0214948   0.08087655  0.03407239 -0.00667906
  0.04122581  0.1545358   0.14660901  0.14506263 -0.08774865  0.1208852
  0.00017758 -0.10432154 -0.12879778 -0.15069258 -0.09646105 -0.01271702
 -0.12858228  0.04988597 -0.1389482  -0.1271456  -0.13032117  0.05372276
  0.0519902   0.12564519 -0.04318117 -0.03071015 -0.13988738 -0.08782631
 -0.01238145  0.09996101  0.10168521  0.16840114  0.09876934 -0.14924203
  0.11291333  0.04209184 -0.12588263  0.06003334]",[0],1,1.0031036990063618,1.0031036990063618
365,universe,"[ 1.41118728e-02  1.14684403e-01 -9.97834802e-02  3.83437201e-02
  3.56495157e-02 -1.77420184e-01 -6.03246465e-02 -7.11906478e-02
  1.34139424e-02 -4.95400541e-02 -6.62030578e-02  5.38787693e-02
  9.81367975e-02 -3.81821692e-02 -1.43093035e-01 -1.11208118e-01
 -5.58427647e-02 -7.74609745e-02 -8.26469343e-03 -1.64841950e-01
  1.20288141e-01 -3.87524329e-02 -1.66363493e-01  4.80906144e-02
  6.74822927e-02 -2.49887872e-02  1.55608103e-01  8.19841214e-03
  6.87146336e-02  1.23277970e-01  1.95531845e-02 -7.63825104e-02
  1.29493669e-01 -7.28548318e-02  1.50357768e-01 -5.56331761e-02
  1.48397192e-01  1.71084292e-02 -1.25843585e-01  1.47503570e-01
 -1.13545068e-01  1.19740508e-01  1.09956428e-01  1.22008473e-01
  1.44645691e-01 -1.40956819e-01 -1.18357636e-01  9.65340137e-02
 -4.99285087e-02 -6.48169518e-02 -7.54553229e-02 -1.00178458e-02
  1.04369655e-01  1.74872592e-01  1.15691431e-01 -6.15008660e-02
 -1.22058377e-01  1.64370403e-01 -1.61316946e-01 -4.45414893e-02
  9.04663503e-02  3.61507572e-02  1.14014456e-02  8.45812783e-02
 -1.80551618e-01  8.48547071e-02 -2.36181282e-02  1.69448122e-01
  1.69434965e-01  9.21757221e-02  8.34224150e-02 -1.35272682e-01
 -4.61110398e-02  1.55298531e-01  7.04258680e-02  5.99547550e-02
 -7.77869597e-02  4.08108570e-02  4.18956913e-02  3.96539979e-02
  5.10962121e-02  9.43576917e-02 -3.33560742e-02  1.07434250e-01
  1.33438125e-01  5.45382760e-02 -2.59774327e-02 -1.45286739e-01
  4.04738449e-02  9.33750570e-02  9.90996705e-06  1.69373393e-01
 -1.63264796e-02  5.69198877e-02 -1.46198019e-01 -1.31838530e-01
  6.73301369e-02  1.60825774e-01 -2.13727690e-02  4.34940234e-02]",[1],-1,0.9963333466174765,-0.9963333466174765
366,law,"[-5.62933832e-02  2.97629163e-02  1.00447029e-01  1.25138208e-01
 -1.20729551e-01 -1.87790990e-02  1.54496571e-02  2.01785583e-02
 -9.39106196e-02  3.25737335e-02  3.77394594e-02  1.21680930e-01
  6.93604723e-02 -8.13247040e-02  1.10838622e-01 -8.48476338e-05
  4.83624116e-02  1.59007758e-01  2.90114060e-02 -1.44686177e-02
 -6.89817965e-02  1.32715896e-01  1.19081296e-01  1.53121412e-01
  1.57703757e-01  1.35010526e-01 -4.77779470e-02  9.06033143e-02
 -1.72995254e-01 -1.70818847e-02 -1.49802059e-01  1.46698505e-01
  1.26145527e-01 -6.55142367e-02 -5.69206178e-02  8.84714946e-02
  1.61406443e-01 -5.82427233e-02  1.81234945e-02  1.35788053e-01
  8.84136707e-02  1.38736755e-01 -2.62135435e-02 -1.11484669e-01
 -4.82661314e-02 -7.43533149e-02  8.61298144e-02  8.93546119e-02
  2.46586893e-02 -4.69406992e-02  6.81832945e-03 -1.05124369e-01
  9.10646766e-02 -7.55660906e-02  1.47723556e-01  2.27801725e-02
  1.50892690e-01  1.13639735e-01  2.62434874e-02  1.69504538e-01
  1.66384071e-01 -8.81812572e-02 -7.48507977e-02  1.33441478e-01
  8.97594839e-02 -1.46527618e-01  4.41790279e-03 -9.29881334e-02
  9.12820827e-03 -8.17987025e-02  1.53271019e-01  1.00333132e-01
  6.95623979e-02 -1.06410287e-01 -6.82993755e-02  1.15253247e-01
 -1.56856462e-01 -1.61916479e-01  7.73714781e-02  1.43778071e-01
 -8.97662193e-02 -3.62241454e-02 -9.26784649e-02 -2.60456223e-02
  1.13373533e-01 -8.79693329e-02 -1.67793348e-01  1.37312725e-01
 -1.41858794e-02 -1.09846063e-01 -3.42646167e-02 -2.81244870e-02
  8.59094337e-02  9.06098187e-02 -2.20611971e-02 -3.73443216e-02
 -1.13060959e-01 -1.46919236e-01  1.31933108e-01 -1.06654651e-01]",[0],1,1.0074495588320824,1.0074495588320824
367,control,"[ 0.06375478 -0.00281764  0.06796741 -0.08702383  0.1648867   0.02204082
 -0.12067007 -0.11726131 -0.05932212  0.0779034   0.16868511  0.04175377
 -0.09737262  0.15372193 -0.04186299  0.07898089  0.1406231   0.09400568
  0.13615064 -0.13438752 -0.06283521 -0.1112459  -0.02665996  0.12626354
 -0.07371544  0.00733574  0.04905726 -0.17898694  0.1541756   0.08904863
 -0.0044793   0.10428403  0.17743164 -0.04679314 -0.01008876 -0.12359942
 -0.10810768  0.07234687  0.09297563 -0.06498564  0.03085057  0.14196995
  0.05875966 -0.09021292  0.01186478 -0.17640732  0.10718     0.17188352
  0.06349146  0.08581477 -0.10064546  0.08090019 -0.12930211  0.11136778
  0.10195708  0.06681602 -0.15525883 -0.02244996 -0.1807389  -0.00415618
  0.02072615 -0.13410458  0.03959538  0.18020149  0.00595975  0.04431969
 -0.04369329  0.04399396 -0.03216937  0.0455537   0.00652552  0.10191498
  0.08865941 -0.02735818  0.12288179 -0.04443149 -0.02772272  0.00385289
  0.12907647 -0.11980893 -0.03357385  0.11685961  0.02590973  0.18065599
  0.10229744 -0.07901712  0.15382968 -0.00311689  0.01335071 -0.08086958
 -0.02987147 -0.14678249  0.05162191  0.10511642 -0.08008387 -0.144236
  0.1059474  -0.17079578  0.11922033  0.10240746]",[0],1,1.006056496063058,1.006056496063058
368,model,"[-0.02394568 -0.03334437  0.18119329  0.01867293 -0.15218134 -0.15720688
 -0.00487298  0.08465707  0.16819698  0.12757185 -0.14107087 -0.09346794
  0.01869163 -0.16435923 -0.15356907 -0.0957517  -0.15116388 -0.01260534
  0.10951876 -0.02049477 -0.05065975 -0.07780714 -0.02170584  0.03213738
 -0.15576154  0.03665022 -0.05891006 -0.01019893 -0.16094162  0.14066382
  0.17828174  0.08863591  0.0511645  -0.09637961 -0.00747108 -0.04638289
  0.00037987  0.04138588  0.17435338  0.02995375 -0.14902098 -0.10685732
  0.05749875  0.07338738 -0.08721669 -0.10440823 -0.05562729  0.14252195
  0.11383246  0.05705009 -0.00225204 -0.05874475 -0.02526656  0.07112068
  0.03332042  0.10166265 -0.03655928 -0.02224147 -0.09582464 -0.15602104
  0.12598601  0.15845227  0.02051833  0.1591365   0.15510042  0.06682166
 -0.03266886  0.01368802 -0.01003153  0.04441256  0.03795    -0.08866651
  0.09155148 -0.12327862 -0.1762575  -0.01255761  0.06571405  0.03772385
  0.01634467  0.00882822  0.03957346  0.0846806   0.17533289 -0.15009536
 -0.05011505 -0.13524248  0.12165237  0.11429109  0.02882113  0.11053165
  0.14203236 -0.00976677 -0.14066145  0.14990878  0.06681132  0.15099911
  0.1331902  -0.07450525  0.08309126  0.02653394]",[0],1,1.0102473928863374,1.0102473928863374
369,team_making,"[-0.15772504  0.00046477  0.11161201 -0.03361553  0.17271826 -0.09189291
  0.14713047  0.10682502  0.13237193  0.07471158  0.08721759 -0.09528017
 -0.03973052  0.02856331  0.10167431  0.03415876 -0.09308808 -0.03157882
 -0.12575576 -0.02289791 -0.01390209 -0.13042016  0.05624409  0.02467628
  0.03540716  0.11674196  0.02716314 -0.06996123 -0.07706739  0.11523668
  0.12658706 -0.1386536  -0.07432961 -0.1423204  -0.13316047 -0.08616561
  0.00974373 -0.1239437  -0.1532651   0.09069987  0.14549142  0.15065157
 -0.04553963 -0.08696096  0.05430041  0.02603945  0.15431257  0.0015613
  0.12696546  0.09835172  0.06611178 -0.17155021 -0.01889295  0.03407905
  0.17186634 -0.07382589 -0.12675032 -0.08264968 -0.14724632  0.04277169
 -0.10988756 -0.1596265   0.01363101  0.086869    0.13142486  0.09383449
  0.06115029  0.00360819 -0.06663945 -0.04941188  0.11240128 -0.02370558
 -0.15856937 -0.03881802  0.13002722  0.02664947 -0.1018156  -0.06419769
  0.03619715  0.17089503 -0.02667882  0.0664347  -0.16890092  0.14238599
 -0.09493157  0.01013337  0.12250143 -0.1157989  -0.07562248  0.07233962
  0.1612932  -0.10345205 -0.04996751 -0.16488512  0.14201699  0.01315057
  0.12565808  0.01975919 -0.03869175 -0.04119362]",[0],1,1.0345036717023552,1.0345036717023552
370,?_real,"[-0.15087418  0.1372042  -0.05500166  0.11601599 -0.09598251  0.05408815
 -0.02524003 -0.15737101 -0.05487966 -0.12950628 -0.07638665  0.15552579
  0.15863535  0.16140962 -0.03299387  0.05625669 -0.14268972  0.03574722
  0.10852277 -0.01982186 -0.10681433 -0.05015175 -0.15627557  0.03192417
 -0.03074467  0.10231125  0.14377423  0.0691741   0.10205439  0.05976797
 -0.04915437 -0.06236805  0.08194465  0.10530373 -0.12607728  0.04953488
 -0.11475788  0.04346744 -0.0111776   0.13686803 -0.11413844  0.13285637
  0.13496411  0.07222289 -0.09348694 -0.14120755 -0.16091835 -0.1334084
 -0.04918263 -0.12965415 -0.04050397 -0.01175795  0.05295686 -0.14449166
 -0.16104503  0.13610323 -0.06417397 -0.05454053 -0.01930676 -0.04334523
 -0.09515006  0.05392477  0.05861577  0.05140717 -0.07629694  0.01892536
 -0.0949474   0.02692416 -0.05955458 -0.07674538 -0.00306185 -0.16584124
 -0.01594715 -0.09615489 -0.15880954  0.17177689 -0.17322108  0.00926236
  0.02310501  0.10361019  0.12802362 -0.16031918  0.01394731  0.00571047
 -0.10599188  0.05781718  0.12022639  0.12249132  0.0053351   0.02579333
  0.06077328 -0.16947137 -0.14239573 -0.10358561 -0.06702285  0.0815096
 -0.00097779  0.08713314 -0.11084542  0.12547602]",[0],1,1.0102452685533787,1.0102452685533787
371,global_warming,"[-0.09801839 -0.00186367  0.10526027  0.04042027 -0.09677082 -0.15148768
  0.1506564  -0.02624225 -0.09513804  0.15958552 -0.12800774  0.03226415
 -0.12042456  0.15751453 -0.07356862 -0.09743745 -0.0809545   0.15583624
 -0.03532214 -0.00646552 -0.16544996 -0.1005034   0.10393847 -0.17679115
  0.13185151 -0.03638153  0.00787894  0.14246213 -0.10655524  0.11822073
 -0.1748483   0.14178604  0.01208984  0.02266858  0.06556874  0.14845996
 -0.04113604 -0.10151047 -0.08454563 -0.00944551  0.15013608 -0.05475201
  0.03240557 -0.05224827  0.1308746   0.09117436  0.09902731 -0.13407843
 -0.08626749 -0.17133757 -0.0189061  -0.05303549 -0.07882486  0.16804118
 -0.01683497 -0.11320383  0.15784167 -0.06463093 -0.05011153 -0.00610381
  0.02908964  0.12233572 -0.06542828 -0.11695317 -0.04873476  0.10331149
  0.03747054  0.16952424 -0.13705297  0.16924676  0.10654242 -0.08094593
  0.12177967 -0.0391654   0.06817811 -0.02344293  0.0494562  -0.10949127
 -0.07887066 -0.12440283  0.09882299  0.07239918 -0.14100297 -0.00478084
 -0.03809205 -0.03376624  0.0071563   0.11216488 -0.08531291  0.05528142
  0.07194715  0.10361668  0.03635285  0.07872094 -0.13370022  0.01079363
  0.11315078  0.00852106  0.16236909  0.00500423]",[1],-1,1.0188949254933268,-1.0188949254933268
372,voting,"[-0.16147533  0.06689373 -0.02685575  0.1294956  -0.06988847 -0.03083944
  0.15581456  0.1394252  -0.07937587  0.06746295 -0.07974783  0.13025823
 -0.0057957  -0.09215939 -0.02087366  0.13688685 -0.11423826 -0.1385519
  0.16533843 -0.02000698  0.12588482  0.06997173  0.13205177 -0.15374742
 -0.10073803  0.06822746 -0.08191002 -0.0797907  -0.02198041 -0.09214588
 -0.01072815  0.00606963  0.02312705  0.120889    0.02699171 -0.1456659
  0.13720584 -0.10225718 -0.1298214   0.10061558 -0.09996852  0.05471389
 -0.04801046  0.05739539  0.05629281 -0.03993005 -0.09858365  0.14609444
  0.13364765  0.15104167 -0.03624889 -0.03824062 -0.16962172  0.08692843
  0.00776375  0.11455432 -0.11484862 -0.0822849   0.06648603 -0.05379729
 -0.0318721  -0.09845815 -0.11985879 -0.16445482 -0.08595206 -0.07278154
 -0.104024   -0.04757898 -0.15498513  0.0268092  -0.06441774 -0.09234398
  0.01160157  0.14688608 -0.07534971 -0.02559326  0.1026668   0.05323389
 -0.00465093 -0.10684273  0.1644555   0.0551961   0.08953629  0.12695673
  0.12787698  0.10988066 -0.11441429  0.02388415  0.08768371 -0.09868367
  0.06190677 -0.06046471  0.1586607  -0.14786305 -0.11755498 -0.0594054
 -0.1618274  -0.1655065  -0.01050278  0.07904506]",[1],-1,1.0158012099935123,-1.0158012099935123
373,realize,"[ 0.02779286  0.00580356 -0.05761219  0.04621328  0.09229399  0.0265896
 -0.15118614  0.10066812 -0.11669258  0.06556556 -0.08352956  0.00610616
  0.14132638  0.08025557 -0.12733288  0.13656233 -0.09675404  0.08157827
 -0.06566293  0.02950284  0.0524619  -0.15102841  0.15876333 -0.16305044
 -0.15571837 -0.06400172 -0.13899776 -0.17440738  0.10940723  0.04175236
  0.0314249   0.0376917   0.13174808  0.15029985 -0.12620568 -0.10791663
  0.16244063  0.14212805 -0.12053902 -0.06740104  0.02294939 -0.02583081
  0.05650201 -0.09911977  0.16645244  0.03862301  0.01942796  0.13978665
  0.0516661  -0.03876337 -0.08360817 -0.08302994 -0.00333602  0.00211885
 -0.01790235  0.06339098  0.08369544 -0.15812981 -0.12511298 -0.08371115
 -0.01131993 -0.11977016 -0.08032496 -0.03027626  0.06137096  0.11507152
 -0.10498222 -0.00990724 -0.11308743 -0.06017877 -0.16607374  0.09557445
  0.07491181 -0.15591308  0.0364585  -0.01545829 -0.02125975 -0.0803174
 -0.1573145  -0.11845694 -0.07671648  0.16411419  0.07710909  0.12092259
  0.13371153  0.13600983  0.08025134  0.0129627   0.0865851   0.09329032
  0.15361357  0.04729621 -0.13737483  0.0407961   0.0861763  -0.07870159
 -0.12201698  0.14997546  0.08402672  0.04121861]",[0],1,1.0085193092120257,1.0085193092120257
374,advanced,"[ 0.07689077  0.0097785   0.00199823  0.16611768  0.0469383   0.00940902
  0.15760636  0.02285347 -0.02635799 -0.02131727 -0.01943615 -0.16668992
  0.02382989  0.05954384 -0.00988272  0.06979217  0.00527968 -0.06909989
  0.13229871 -0.04339489 -0.13370895 -0.11592141  0.01763209  0.01248487
 -0.1079494  -0.05672757 -0.11460125  0.16304176 -0.17282632  0.17692079
 -0.01795262 -0.17374137  0.07408769 -0.14547901  0.01005962  0.08542435
  0.03524018 -0.0324717   0.01999265 -0.1022045   0.10004105 -0.02169763
 -0.01721578  0.16549376 -0.021728   -0.08800257 -0.12920158  0.09017951
 -0.1746898  -0.07879706 -0.0667548  -0.03716766 -0.13427475  0.07605743
  0.08391947  0.04862117 -0.12204505 -0.03422691 -0.13795313 -0.16544147
 -0.02552082 -0.13117287 -0.15344821 -0.13445455  0.16242798 -0.16270831
 -0.12272099 -0.10039344 -0.12443581 -0.16467029  0.05303066  0.15636393
  0.01297455  0.05865762  0.1747361  -0.10667201  0.02778737  0.02391764
  0.14451934  0.09724576  0.06113554  0.01176046 -0.09063493  0.02585316
 -0.00786202 -0.00520615  0.14700912  0.09493479 -0.10463326 -0.09864598
  0.03474473  0.00994229 -0.09181878 -0.05681388  0.08462483  0.15201837
 -0.04804037 -0.17047183 -0.11120144  0.07607583]",[0],1,1.0136287758017555,1.0136287758017555
375,warning,"[ 0.09205431 -0.14710473  0.0094824  -0.03012742  0.02916547  0.06509534
  0.05938768  0.08910944 -0.01287999  0.12561229  0.1362324   0.06656242
  0.07673627 -0.01373738 -0.0258246  -0.07584542 -0.14825483 -0.04367291
 -0.168528    0.09123598  0.08724114  0.01557473  0.17778143  0.00421099
 -0.15705994 -0.08039058 -0.03422819 -0.15212059 -0.08184166 -0.06796403
  0.05586757 -0.09452528  0.05058495 -0.15629873  0.1270275  -0.14985275
 -0.12952158 -0.15221424  0.07311005  0.15157244 -0.09344472 -0.08657207
  0.1463927  -0.16524825 -0.05261247 -0.02513932 -0.02838514 -0.07086492
 -0.12555078 -0.17443845  0.01898297 -0.03499167 -0.0771132  -0.09864855
 -0.01687466 -0.15743539  0.14760669  0.08849978  0.15239507  0.15227672
 -0.04887433 -0.04278895  0.1405722  -0.05460175  0.00272915  0.14509016
 -0.14835316 -0.09099839 -0.02097823 -0.15670884 -0.04550241  0.17448808
 -0.02806545 -0.01814729  0.06829988  0.17501743 -0.03184335  0.08337573
 -0.01280349  0.0674568   0.11787855  0.09351528 -0.08769529 -0.0202861
 -0.09021971  0.09591793  0.06443712  0.09163102 -0.13413692 -0.07664771
 -0.01375175 -0.04695273 -0.05544996  0.00491297  0.07791078 -0.01056653
 -0.14334825 -0.03505326  0.15614156  0.14884782]",[1],-1,1.0034757730765944,-1.0034757730765944
376,defeat,"[-0.14803703 -0.14009252  0.10524381 -0.07567187  0.06127304  0.05614587
  0.03193377  0.04954452 -0.10414369 -0.06185827  0.0902022   0.14747763
  0.09848496  0.04357433  0.12832347 -0.11184302  0.06655022  0.02499685
  0.00295155  0.07033703 -0.12197089  0.10996601 -0.08150623  0.106948
 -0.1047799  -0.16572337  0.15069044  0.13323613 -0.12961578 -0.03287574
  0.09500765  0.01343341 -0.04343371 -0.13178091  0.01343065  0.04747143
  0.0271576  -0.1591539  -0.05670336 -0.15087089 -0.06016794  0.05281911
  0.16827162  0.08219833 -0.02712572 -0.01544645  0.07732589  0.01237661
 -0.07420845 -0.05598136  0.10104278 -0.15469612  0.14839384 -0.1257209
  0.04922766 -0.11193406  0.11275197 -0.16615331  0.06337404  0.00189197
 -0.11374627  0.14625676 -0.07878284  0.14525709 -0.17003614 -0.04686831
 -0.00526896  0.15795644  0.04417792 -0.02700924 -0.11672116  0.02711787
  0.04932013  0.14981274  0.1237226   0.05723589  0.09068668  0.03811959
  0.03282515  0.06073983  0.00371698 -0.13270015 -0.04506059 -0.07047992
 -0.14869338  0.00893515  0.14685863  0.0180682  -0.15961796 -0.16846427
  0.06621645 -0.15918858  0.00909102  0.12907454  0.15039273  0.16884512
 -0.06471178 -0.06853352  0.00288027 -0.03398519]",[1],-1,1.0193999273610284,-1.0193999273610284
377,levels,"[ 0.14783736  0.06257178  0.01900048 -0.04921139 -0.03206802  0.15597415
  0.1370981   0.02150179 -0.00837425 -0.05188346  0.0615619  -0.09033143
  0.05814229  0.04877229  0.05654987  0.00774506  0.05834891 -0.00449709
 -0.09820357 -0.14144386  0.05245731  0.14162032 -0.04282812  0.0705522
  0.13841087  0.01909241 -0.00489239 -0.11460827  0.05801396 -0.06634591
 -0.07256337 -0.07350314 -0.09359254 -0.07040715  0.01440687 -0.09475815
 -0.14312199  0.04918619 -0.11309556  0.1517373  -0.1339699   0.10709344
  0.00532026  0.01624961 -0.13975704 -0.15162939 -0.05062693  0.15960912
  0.06201089  0.0132105  -0.09818371  0.06074729  0.12787223 -0.02593758
  0.15609658 -0.09206148  0.12949017  0.02184262  0.16358969 -0.0861154
  0.01486018  0.14962704 -0.15883993  0.07870814 -0.08809263 -0.12136433
 -0.09616808 -0.03660591  0.16569923 -0.16006494  0.11952002  0.02627297
  0.00468691  0.05152357 -0.16979925 -0.15277313  0.12465736  0.07132585
  0.02333046 -0.1573821   0.10773294 -0.07825795  0.04973027 -0.13123195
  0.09678255  0.08506067 -0.15250498  0.03472513  0.12613447  0.01761642
  0.15861057 -0.14591052 -0.02948323  0.06838056  0.13087592 -0.16154595
  0.09222863 -0.13834365 -0.00787101  0.12317257]",[1],-1,1.0008993790857266,-1.0008993790857266
